Entity,Code,Year,Oil,Gas,Coal,Hydropower,Solar,Wind,Nuclear,Other renewables
Switzerland,CHE,1976,156.01619,5.6575003,2.5,25.849403,0,0,7.939,0
Switzerland,CHE,1977,156.82472,6.46,2.9166667,34.88988,0,0,8.114,0
Switzerland,CHE,1978,160.81918,7.0874996,2.625,31.560526,0,0,8.395,0.098
Switzerland,CHE,1979,154.1364,7.9500003,2.713889,29.68438,0,0,11.805,0.287
Switzerland,CHE,1980,154.01991,9.070001,3.972222,33.447933,0,0,14.346,0.173
Switzerland,CHE,1981,142.52437,9.785,5.875,35.12508,0,0,15.33,0.436
Switzerland,CHE,1982,134.65762,10.335,5.197222,35.971413,0,0,15.133,0.39
Switzerland,CHE,1983,147.33458,11.362499,4.536111,35.06285,0,0,15.71,0.396
Switzerland,CHE,1984,142.62831,12.6725,5.827778,29.893864,0,0,18.44,0.369
Switzerland,CHE,1985,145.1502,13.2675,5.8527775,32.05207,0,0,22.401052,0.365
Switzerland,CHE,1986,158.84816,13.5875,5.0361114,32.90528,0,0,22.42421,0.458
Switzerland,CHE,1987,149.62581,14.5675,4.686111,34.674698,0,0,22.843159,0.511
Switzerland,CHE,1988,150.06097,14.67,4,35.79507,0,0,22.633684,0.513
Switzerland,CHE,1989,143.99309,15.955,4.1361113,29.77493,0,0,22.676842,0.529
Switzerland,CHE,1990,154.29774,17.0775,4.1361113,29.797848,0.001,0,23.471579,0.438
Switzerland,CHE,1991,156.95247,19.17,3.5138888,32.080162,0.002,0,22.793684,0.436
Switzerland,CHE,1992,159.13806,20.15,2.4333332,32.703655,0.003,0,23.285263,0.485
Switzerland,CHE,1993,149.1138,21.14,2.038889,35.781193,0.004,0,23.188421,0.491
Switzerland,CHE,1994,154.10162,20.8525,2.063889,39.072556,0.005,0,24.193684,0.55
Switzerland,CHE,1995,142.8001,22.98,2.213889,35.171566,0.006,0,24.722105,0.574
Switzerland,CHE,1996,147.92401,24.875,1.6555556,28.74798,0.007,0.001,24.96737,0.614
Switzerland,CHE,1997,155.62619,24.015,1.275,34.046455,0.007,0.002,25.232632,0.658
Switzerland,CHE,1998,157.54512,24.72,1.0583333,33.475414,0.008,0.003,25.650526,0.689
Switzerland,CHE,1999,152.87433,28.458332,1.1,40.008263,0.01,0.003,24.761053,0.749
Switzerland,CHE,2000,148.28627,28.3,1.6027778,36.837334,0.011,0.003,26.262106,0.833
Switzerland,CHE,2001,158.6958,29.455555,1.675,41.32288,0.013,0.004,26.62421,0.876
Switzerland,CHE,2002,150.41983,28.91111,1.5444444,35.171818,0.015,0.005,27.04421,0.909
Switzerland,CHE,2003,146.38762,30.558332,1.5861112,34.76713,0.018,0.005,27.29579,0.93
Switzerland,CHE,2004,149.64418,31.525,1.5055555,33.751717,0.018,0.006,26.770527,0.97
Switzerland,CHE,2005,150.2359,32.363888,1.6777778,31.229898,0.021,0.008,23.178947,1.016
Switzerland,CHE,2006,149.46095,31.469444,1.8111111,30.961859,0.024,0.015,27.625263,1.135
Switzerland,CHE,2007,143.28651,30.641668,2.027778,35.253403,0.029,0.016,27.730526,1.179
Switzerland,CHE,2008,148.41432,32.647224,1.8222222,36.039383,0.037,0.019,27.507368,1.229
Switzerland,CHE,2009,144.2638,31.336111,1.7194445,35.72711,0.054,0.023,27.493685,1.229
Switzerland,CHE,2010,147.44974,35.002777,1.7249999,36.06428,0.094,0.037,26.531578,1.272
Switzerland,CHE,2011,136.49957,31.047222,1.5944444,32.393364,0.168,0.07,26.905264,1.385
Switzerland,CHE,2012,139.24573,34.033333,1.4361111,38.60409,0.299,0.088,25.626316,1.527
Switzerland,CHE,2013,141.59218,35.841667,1.5472223,38.464718,0.5,0.09,26.18,1.607
Switzerland,CHE,2014,128.45525,31.047222,1.5833334,38.04005,0.842,0.101,27.757895,1.671
Switzerland,CHE,2015,129.56079,33.172222,1.4472222,38.26185,1.119,0.11,23.257895,1.601
Switzerland,CHE,2016,122.34929,34.85,1.3305556,34.62793,1.333,0.109,21.3,1.725
Switzerland,CHE,2017,125.38493,34.997223,1.2805556,34.095364,1.683,0.133,20.525263,1.838
Switzerland,CHE,2018,120.37151,33.197224,1.1916667,34.60919,1.945,0.122,24.414,1.811
Switzerland,CHE,2019,123.53284,34.058334,1.0666666,37.63397,2.178,0.146,25.28,1.862
Switzerland,CHE,2020,102.537796,34.14722,1.0277778,37.463486,2.599,0.145,22.99,1.968
Switzerland,CHE,2021,102.78785,28.038887,1.0361111,36.569485,2.842,0.145,18.53,1.993
Switzerland,CHE,2022,105.80339,37.030556,1.0777777,29.56513,3.858,0.15,23.113,2.005
Switzerland,CHE,2023,107.32253,33.96389,0.85,36.979874,4.624,0.169,23.334,2.005
Switzerland,CHE,2024,107.36002,34.481236,0.8523288,44.93138,5.903,0.171,22.983,1.5743359
Syria,SYR,1965,,,,,,,0,
Syria,SYR,1966,,,,,,,0,
Syria,SYR,1967,,,,,,,0,
Syria,SYR,1968,,,,,,,0,
Syria,SYR,1969,,,,,,,0,
Syria,SYR,1970,,,,,,,0,
Syria,SYR,1971,,,,,,,0,
Syria,SYR,1972,,,,,,,0,
Syria,SYR,1973,,,,,,,0,
Syria,SYR,1974,,,,,,,0,
Syria,SYR,1975,,,,,,,0,
Syria,SYR,1976,,,,,,,0,
Syria,SYR,1977,,,,,,,0,
Syria,SYR,1978,,,,,,,0,
Syria,SYR,1979,,,,,,,0,
Syria,SYR,1980,,,,,,,0,
Syria,SYR,1981,,,,,,,0,
Syria,SYR,1982,,,,,,,0,
Syria,SYR,1983,,,,,,,0,
Syria,SYR,1984,,,,,,,0,
Syria,SYR,1985,,,,,,,0,
Syria,SYR,1986,,,,,,,0,
Syria,SYR,1987,,,,,,,0,
Syria,SYR,1988,,,,,,,0,
Syria,SYR,1989,,,,,,,0,
Syria,SYR,1990,,,,,,,0,
Syria,SYR,1991,,,,,,,0,
Syria,SYR,1992,,,,,,,0,
Syria,SYR,1993,,,,,,,0,
Syria,SYR,1994,,,,,,,0,
Syria,SYR,1995,,,,,,,0,
Syria,SYR,1996,,,,,,,0,
Syria,SYR,1997,,,,,,,0,
Syria,SYR,1998,,,,,,,0,
Syria,SYR,1999,,,,,,,0,
Syria,SYR,2000,,,,,,,0,
Syria,SYR,2001,,,,,,,0,
Syria,SYR,2002,,,,,,,0,
Syria,SYR,2003,,,,,,,0,
Syria,SYR,2004,,,,,,,0,
Syria,SYR,2005,,,,,,,0,
Syria,SYR,2006,,,,,,,0,
Syria,SYR,2007,,,,,,,0,
Syria,SYR,2008,,,,,,,0,
Syria,SYR,2009,,,,,,,0,
Syria,SYR,2010,,,,,,,0,
Syria,SYR,2011,,,,,,,0,
Syria,SYR,2012,,,,,,,0,
Syria,SYR,2013,,,,,,,0,
Syria,SYR,2014,,,,,,,0,
Syria,SYR,2015,,,,,,,0,
Syria,SYR,2016,,,,,,,0,
Syria,SYR,2017,,,,,,,0,
Syria,SYR,2018,,,,,,,0,
Syria,SYR,2019,,,,,,,0,
Syria,SYR,2020,,,,,,,0,
Syria,SYR,2021,,,,,,,0,
Syria,SYR,2022,,,,,,,0,
Syria,SYR,2023,,,,,,,0,
Syria,SYR,2024,,,,,,,0,
Taiwan,TWN,1965,25.688173,2.307175,34.71555,2.586,0,0,0,0
Taiwan,TWN,1966,30.388777,2.589275,34.52947,2.661,0,0,0,0
Taiwan,TWN,1967,36.092865,3.3449,35.04119,2.634,0,0,0,0
Taiwan,TWN,1968,43.046482,4.7151,35.32031,3.864,0,0,0,0
Taiwan,TWN,1969,51.549316,5.9241,32.424442,3.052,0,0,0,0
Taiwan,TWN,1970,61.906006,5.6202574,31.680119,2.865,0,0,0,0
Taiwan,TWN,1971,86.65054,11.297574,28.13297,3.091,0,0,0,0
Taiwan,TWN,1972,93.771324,13.151973,26.79552,3.636,0,0,0,0
Taiwan,TWN,1973,119.62499,15.177548,23.98106,3.399,0,0,0,0
Taiwan,TWN,1974,107.38309,15.976367,24.41137,4.705,0,0,0,0
Taiwan,TWN,1975,124.44162,15.86225,22.25982,5.261,0,0,0,0
Taiwan,TWN,1976,160.90163,19.747042,23.574009,4.282,0,0,0,0
Taiwan,TWN,1977,177.99304,20.840843,26.99323,4.023,0,0,0.099,0
Taiwan,TWN,1978,208.59233,20.528927,29.784431,4.966,0,0,2.67,0
Taiwan,TWN,1979,209.5899,19.817171,37.59979,4.567,0,0,6.329,0
Taiwan,TWN,1980,217.76823,20.499619,44.484753,2.926,0,0,8.199,0
Taiwan,TWN,1981,191.7103,17.468376,41.053898,4.791,0,0,10.668,0
Taiwan,TWN,1982,214.84836,13.359276,48.153675,4.7812243,0,0,13.084207,0.00828249
Taiwan,TWN,1983,216.6807,13.855265,64.99984,4.98775,0,0,18.9037,0.004545145
Taiwan,TWN,1984,207.55226,13.94178,75.40771,4.385302,0,0,24.588945,0.00350599
Taiwan,TWN,1985,205.69662,12.49892,79.88109,6.0011296,0,0,28.72674,0.00295588
Taiwan,TWN,1986,229.2053,11.388484,97.24753,6.1299214,0,0,26.940798,0.0045321
Taiwan,TWN,1987,241.05962,11.518417,105.21525,5.508951,0,0,33.128326,0.0028272
Taiwan,TWN,1988,281.14557,13.138313,121.933945,4.673866,0,0,30.651255,0.00310436
Taiwan,TWN,1989,312.6395,13.235775,127.18466,4.8634553,0,0,28.276138,0.19544211
Taiwan,TWN,1990,324.52747,21.242907,125.660095,6.38118,0,0,32.86595,0.21162675
Taiwan,TWN,1991,336.49118,30.850605,137.64064,3.8536472,0,0,35.29008,0.24322306
Taiwan,TWN,1992,349.96964,30.593306,159.02312,6.555993,0,0,33.844505,0.26162323
Taiwan,TWN,1993,372.70914,32.017345,178.81398,4.108831,0,0,34.354156,0.23271666
Taiwan,TWN,1994,396.74847,38.884525,186.09625,5.0615253,0,0,34.870544,0.25695932
Taiwan,TWN,1995,431.46832,43.45639,191.85172,4.839462,0,0,35.31564,0.3838249
Taiwan,TWN,1996,431.26074,44.342564,216.37764,4.7430544,0,0,37.78769,0.46987855
Taiwan,TWN,1997,442.6407,52.02493,247.48338,5.2454824,0,0,36.26947,0.5255888
Taiwan,TWN,1998,457.71848,61.64442,268.5034,6.2018576,0,0,36.865944,0.6072006
Taiwan,TWN,1999,490.06985,62.734768,277.2957,5.051025,0,0,38.007023,0.7588638
Taiwan,TWN,2000,500.49252,67.67396,326.856,4.5599804,0.00012,0.00138286,38.502792,1.0473682
Taiwan,TWN,2001,518.60944,72.894005,342.9976,5.0902977,0.000264,0.012228773,35.486423,1.3202713
Taiwan,TWN,2002,518.4633,81.527534,371.88586,2.778901,0.000348,0.0158796,39.55292,1.5993352
Taiwan,TWN,2003,542.0757,84.14759,396.44778,3.0345163,0.000461,0.02376162,38.891575,1.7726265
Taiwan,TWN,2004,554.1194,102.36428,412.37943,3.2098691,0.000584,0.025252812,39.490067,1.8489027
Taiwan,TWN,2005,557.9412,103.200806,419.94257,4.0713735,0.00096,0.09130043,39.972008,1.8503945
Taiwan,TWN,2006,562.3801,110.69849,440.8106,4.088351,0.001457,0.27607474,39.8705,1.849629
Taiwan,TWN,2007,583.01483,117.44902,461.68237,4.41755,0.00218,0.43953452,40.53916,1.8839074
Taiwan,TWN,2008,545.44495,127.65959,442.00507,4.305105,0.004473143,0.5882652,40.82686,1.8168523
Taiwan,TWN,2009,532.042,124.667755,421.60495,3.7482882,0.009112535,0.78663546,41.57113,1.7474192
Taiwan,TWN,2010,555.73676,154.79768,452.3208,4.1941013,0.021727003,1.0263377,41.62869,1.8338147
Taiwan,TWN,2011,517.7095,170.3993,468.8569,3.9997265,0.061622538,1.4926766,42.11649,1.8345631
Taiwan,TWN,2012,509.28372,178.85228,458.43036,5.669558,0.15986983,1.4134685,40.42173,1.8309407
Taiwan,TWN,2013,521.8908,179.37907,467.62405,5.4228897,0.32109624,1.6400076,41.63936,1.8513165
Taiwan,TWN,2014,538.7605,188.68169,472.62488,4.317862,0.5287621,1.5004843,42.388973,1.9152122
Taiwan,TWN,2015,553.8144,201.80359,458.45123,4.470146,0.85026795,1.5252357,36.47112,1.9410868
Taiwan,TWN,2016,554.21246,209.65405,464.03384,6.562041,1.1090046,1.4571018,31.661362,1.9063315
Taiwan,TWN,2017,550.433,232.4506,471.0609,5.446815,1.6674529,1.7224586,22.44553,1.8620857
Taiwan,TWN,2018,544.25696,236.62138,473.56345,4.4816446,2.7036583,1.7094872,27.678312,1.9749492
Taiwan,TWN,2019,513.06757,232.5982,464.15848,5.544796,4.017031,1.8922317,32.323433,1.9947082
Taiwan,TWN,2020,490.9263,248.8446,433.83463,3.0191524,6.0746737,2.3088717,31.440245,1.9985378
Taiwan,TWN,2021,519.6228,272.90457,465.73358,3.4746625,7.9701905,2.270784,27.787947,2.0130382
Taiwan,TWN,2022,478.72687,280.6635,439.27585,5.8365026,10.676988,3.5774763,23.754824,1.9918681
Taiwan,TWN,2023,452.22775,279.4694,413.87567,3.9630222,12.9086895,6.238287,17.801952,2.0088797
Taiwan,TWN,2024,447.92062,296.3836,396.50043,4.205932,14.902521,10.329074,12.180276,2.0729425
Thailand,THA,1965,27.69635,0,0.52335,0.841,0,0,0,0
Thailand,THA,1966,32.691463,0,0.75595003,1.064,0,0,0,0
Thailand,THA,1967,36.284153,0,1.34908,1.368,0,0,0,0
Thailand,THA,1968,47.828484,0,1.48864,1.405,0,0,0,0
Thailand,THA,1969,51.799706,0,1.58168,1.046,0,0,0,0
Thailand,THA,1970,60.30306,0,1.6863501,1.787,0,0,0,0
Thailand,THA,1971,67.13238,0,1.3287275,2.048,0,0,0,0
Thailand,THA,1972,84.27273,0,1.0443972,1.728,0,0,0,0
Thailand,THA,1973,89.21048,0,1.1181896,1.88,0,0,0,0
Thailand,THA,1974,90.820015,0,1.6767552,2.458,0,0,0,0
Thailand,THA,1975,98.46377,0,1.6027187,3.399,0,0,0,0
Thailand,THA,1976,103.67075,0,1.8589973,3.637,0,0,0,0
Thailand,THA,1977,116.48012,0,1.7880194,3.265,0,0,0,0
Thailand,THA,1978,127.90059,0,2.302682,2.11,0,0,0,0
Thailand,THA,1979,130.51672,0,4.8418946,3.263,0,0,0,0
Thailand,THA,1980,136.36172,0,5.2354536,1.273,0,0,0,0
Thailand,THA,1981,128.82382,2.75631,5.8236647,2.974,0,0,0,0
Thailand,THA,1982,116.8389,14.049041,7.5915174,3.836,0,0,0,0
Thailand,THA,1983,129.59941,16.53786,7.289033,3.66,0,0,0,0
Thailand,THA,1984,136.17995,24.690489,9.178234,4.081,0,0,0,0
Thailand,THA,1985,128.4832,32.45933,18.435015,3.691,0,0,0,0
Thailand,THA,1986,133.15419,34.872524,18.0871,5.5317,0,0,0,0
Thailand,THA,1987,144.63412,48.350864,26.114328,4.05623,0,0,0,0.00492
Thailand,THA,1988,165.04605,57.064457,26.906239,3.71817,0,0,0,0.03019
Thailand,THA,1989,195.9122,55.9458,32.771294,5.51221,0,0,0,0.02157
Thailand,THA,1990,233.3252,60.652523,45.351017,4.90011,0,0,0,0.025009
Thailand,THA,1991,248.82846,75.0936,53.114273,4.50535,0,0,0,0.029667
Thailand,THA,1992,276.58047,81.41339,56.846622,4.15894,0,0,0,0.020861
Thailand,THA,1993,318.4565,92.20895,63.31914,3.612501,0,0,0,0.029429
Thailand,THA,1994,356.3868,102.05028,73.21662,4.403602,0,0,0,0.05076354
Thailand,THA,1995,405.904,105.68729,83.52328,6.593011,0,0,0,0.14274906
Thailand,THA,1996,449.2036,123.139084,101.62282,7.215002,0,0,0,0.2071208
Thailand,THA,1997,451.55515,154.46603,104.803856,7.082,0,0,0,0.27350026
Thailand,THA,1998,409.96964,164.9492,84.08474,5.088822,0,0,0,0.3095111
Thailand,THA,1999,431.1383,183.24121,89.39646,3.409668,0,0,0,0.4474333
Thailand,THA,2000,418.93927,211.95369,91.6959,5.891444,0,0,0,0.5268975
Thailand,THA,2001,414.40457,245.60527,102.077644,6.174345,0,0,0,0.62108785
Thailand,THA,2002,448.20236,266.8925,108.9419,7.36694,0,0,0,0.7524022
Thailand,THA,2003,491.36066,284.2218,111.272194,7.207755,0,0,0,1.2314934
Thailand,THA,2004,544.5814,297.55035,124.67288,5.896294,0,0,0,1.8419179
Thailand,THA,2005,543.1483,320.5919,134.76213,5.671181,0,0,0,1.856268
Thailand,THA,2006,539.1894,330.1123,143.81845,7.95005,0.03648,0.000131,0,1.9878559
Thailand,THA,2007,533.2962,351.72046,161.62822,7.961357,0.03876,0.000394,0,2.4176328
Thailand,THA,2008,502.64276,369.41727,174.30933,6.95069,0.03888,0.000482,0,2.1383832
Thailand,THA,2009,518.4446,381.24442,174.89503,6.965736,0.0444,0.001,0,2.250892
Thailand,THA,2010,534.345,432.05563,179.48474,5.346753,0.05832,0.003924,0,3.3639715
Thailand,THA,2011,543.49225,443.1806,182.51888,7.934922,0.09444,0.005,0,3.9772243
Thailand,THA,2012,564.3662,486.33502,191.56169,8.431217,0.498475,0.017179,0,4.695536
Thailand,THA,2013,584.294,488.64325,188.53526,5.412084,1.257475,0.351304,0,5.6251316
Thailand,THA,2014,590.7018,499.44733,207.87042,5.163573,1.933475,0.396,0,6.71603
Thailand,THA,2015,604.4171,509.60956,204.07373,3.760733,2.378,0.328,0,7.3354855
Thailand,THA,2016,625.278,505.64255,208.03029,3.543078,3.553,0.383,0,8.601202
Thailand,THA,2017,644.63403,500.83792,208.8567,4.687186,4.543,1.109,0,9.292018
Thailand,THA,2018,658.427,500.1961,222.66977,7.597013,4.537,1.641,0,11.744744
Thailand,THA,2019,665.99725,509.39563,198.45288,6.309958,5.146,3.67,0,12.586425
Thailand,THA,2020,600.12463,468.5292,212.18327,4.539848,5.031,3.22,0,12.289118
Thailand,THA,2021,599.1502,470.1373,217.27419,4.539992,4.989,3.532,0,13.405634
Thailand,THA,2022,643.53,443.1806,197.67899,6.598821,5.026,2.988,0,13.86209
Thailand,THA,2023,639.6251,471.74185,168.04797,6.588214,5.141,3.741,0,14.285206
Thailand,THA,2024,659.746,482.259,170.63548,6.414794,5.4315233,3.3840847,0,14.388258
Trinidad and Tobago,TTO,1965,22.197905,11.427751,0,0,0,0,0,0
Trinidad and Tobago,TTO,1966,22.353634,13.42375,0,0,0,0,0,0
Trinidad and Tobago,TTO,1967,23.321835,14.816,0,0,0,0,0,0
Trinidad and Tobago,TTO,1968,23.76879,15.5455,0,0,0,0,0,0
Trinidad and Tobago,TTO,1969,24.918287,15.624,0,0,0,0,0,0
Trinidad and Tobago,TTO,1970,25.560862,19.119719,0,0,0,0,0,0
Trinidad and Tobago,TTO,1971,26.413431,18.635,0,0,0,0,0,0.035
Trinidad and Tobago,TTO,1972,42.87166,19.26075,0,0,0,0,0,0.035
Trinidad and Tobago,TTO,1973,43.14619,18.498,0,0,0,0,0,0.029
Trinidad and Tobago,TTO,1974,42.485165,16.89975,0,0,0,0,0,0.025
Trinidad and Tobago,TTO,1975,32.481552,15.35975,0,0,0,0,0,0.023
Trinidad and Tobago,TTO,1976,36.524597,17.28825,0,0,0,0,0,0.019
Trinidad and Tobago,TTO,1977,35.655308,20.3215,0,0,0,0,0,0.023
Trinidad and Tobago,TTO,1978,32.082752,24.26025,0,0,0,0,0,0.029
Trinidad and Tobago,TTO,1979,24.694546,25.0765,0,0,0,0,0,0.029
Trinidad and Tobago,TTO,1980,19.534754,28.3325,0,0,0,0,0,0.026
Trinidad and Tobago,TTO,1981,19.360615,31.2095,0,0,0,0,0,0.019
Trinidad and Tobago,TTO,1982,21.474905,37.931248,0,0,0,0,0,0.018
Trinidad and Tobago,TTO,1983,18.668987,39.297253,0,0,0,0,0,0.016
Trinidad and Tobago,TTO,1984,15.969291,41.176003,0,0,0,0,0,0.013
Trinidad and Tobago,TTO,1985,16.895954,42.152,0,0,0,0,0,0.017
Trinidad and Tobago,TTO,1986,18.23386,43.1345,0,0,0,0,0,0.026
Trinidad and Tobago,TTO,1987,12.22131,45.6935,0,0,0,0,0,0.031
Trinidad and Tobago,TTO,1988,11.073575,52.59425,0,0,0,0,0,0.027
Trinidad and Tobago,TTO,1989,9.94367,52.694748,0,0,0,0,0,0.026
Trinidad and Tobago,TTO,1990,14.867244,54.63375,0,0,0,0,0,0.031
Trinidad and Tobago,TTO,1991,13.957406,55.351654,0,0,0,0,0,0.025
Trinidad and Tobago,TTO,1992,19.86267,53.48801,0,0,0,0,0,0.03
Trinidad and Tobago,TTO,1993,17.295012,60.033134,0,0,0,0,0,0.028
Trinidad and Tobago,TTO,1994,13.183907,68.75722,0,0,0,0,0,0.032
Trinidad and Tobago,TTO,1995,15.0534,73.813225,0,0,0,0,0,0.033
Trinidad and Tobago,TTO,1996,17.402937,83.34405,0,0,0,0,0,0.017
Trinidad and Tobago,TTO,1997,10.274356,90.44337,0,0,0,0,0,0.018
Trinidad and Tobago,TTO,1998,11.790197,90.44337,0,0,0,0,0,0.018
Trinidad and Tobago,TTO,1999,20.85421,92.77739,0,0,0,0,0,0.018
Trinidad and Tobago,TTO,2000,17.415867,101.56194,0,0,0.000531,0,0,0.02
Trinidad and Tobago,TTO,2001,17.940031,108.9441,0,0,0.001039,0,0,0.029
Trinidad and Tobago,TTO,2002,19.45226,121.74733,0,0,0.001369,0,0,0.026
Trinidad and Tobago,TTO,2003,19.539343,135.20102,0,0,0.001902,0,0,0.012
Trinidad and Tobago,TTO,2004,20.99403,148.70534,0,0,0.002579,0,0,0.023
Trinidad and Tobago,TTO,2005,23.400255,163.75308,0,0,0.002743,0,0,0.022
Trinidad and Tobago,TTO,2006,24.092281,192.76155,0,0,0.00309,0,0,0.026
Trinidad and Tobago,TTO,2007,24.855906,196.45027,0,0,0.003285,0,0,0.019
Trinidad and Tobago,TTO,2008,26.43232,191.58104,0,0,0.003534,0,0,0.02
Trinidad and Tobago,TTO,2009,25.535719,190.88472,0,0,0.003939,0,0,0.019
Trinidad and Tobago,TTO,2010,26.108171,207.40086,0,0,0.004408,0,0,0
Trinidad and Tobago,TTO,2011,25.714266,204.8132,0,0,0.004408,0,0,0
Trinidad and Tobago,TTO,2012,23.543278,202.35985,0,0,0.006228,0,0,0
Trinidad and Tobago,TTO,2013,25.005686,203.5563,0,0,0.006228,0,0,0
Trinidad and Tobago,TTO,2014,23.71663,205.10089,0,0,0.006228,0,0,0
Trinidad and Tobago,TTO,2015,25.57151,196.04771,0,0,0.006228,0.000027,0,0
Trinidad and Tobago,TTO,2016,26.311125,169.44472,0,0,0.006228,0.000027,0,0
Trinidad and Tobago,TTO,2017,23.557047,183.49329,0,0,0.006228,0.000027,0,0
Trinidad and Tobago,TTO,2018,20.274511,173.74751,0,0,0.006228,0.000027,0,0
Trinidad and Tobago,TTO,2019,20.45355,174.73317,0,0,0.006228,0.000027,0,0
Trinidad and Tobago,TTO,2020,17.470394,151.85648,0,0,0.006228,0.000027,0,0
Trinidad and Tobago,TTO,2021,17.05173,156.05621,0,0,0.006228,0.000027,0,0
Trinidad and Tobago,TTO,2022,18.339703,154.70049,0,0,0.006228,0.000027,0,0
Trinidad and Tobago,TTO,2023,18.70825,145.1982,0,0,0.0062355935,0.000027,0,0
Trinidad and Tobago,TTO,2024,19.08625,140.7025,0,0,0.0070414953,0.000027073973,0,0
Tunisia,TUN,1965,,,,,,,0,
Tunisia,TUN,1966,,,,,,,0,
Tunisia,TUN,1967,,,,,,,0,
Tunisia,TUN,1968,,,,,,,0,
Tunisia,TUN,1969,,,,,,,0,
Tunisia,TUN,1970,,,,,,,0,
Tunisia,TUN,1971,,,,,,,0,
Tunisia,TUN,1972,,,,,,,0,
Tunisia,TUN,1973,,,,,,,0,
Tunisia,TUN,1974,,,,,,,0,
Tunisia,TUN,1975,,,,,,,0,
Tunisia,TUN,1976,,,,,,,0,
Tunisia,TUN,1977,,,,,,,0,
Tunisia,TUN,1978,,,,,,,0,
Tunisia,TUN,1979,,,,,,,0,
Tunisia,TUN,1980,,,,,,,0,
Tunisia,TUN,1981,,,,,,,0,
Tunisia,TUN,1982,,,,,,,0,
Tunisia,TUN,1983,,,,,,,0,
Tunisia,TUN,1984,,,,,,,0,
Tunisia,TUN,1985,,,,,,,0,
Tunisia,TUN,1986,,,,,,,0,
Tunisia,TUN,1987,,,,,,,0,
Tunisia,TUN,1988,,,,,,,0,
Tunisia,TUN,1989,,,,,,,0,
Tunisia,TUN,1990,,,,,,,0,
Tunisia,TUN,1991,,,,,,,0,
Tunisia,TUN,1992,,,,,,,0,
Tunisia,TUN,1993,,,,,,,0,
Tunisia,TUN,1994,,,,,,,0,
Tunisia,TUN,1995,,,,,,,0,
Tunisia,TUN,1996,,,,,,,0,
Tunisia,TUN,1997,,,,,,,0,
Tunisia,TUN,1998,,,,,,,0,
Tunisia,TUN,1999,,,,,,,0,
Tunisia,TUN,2000,,,,,,,0,
Tunisia,TUN,2001,,,,,,,0,
Tunisia,TUN,2002,,,,,,,0,
Tunisia,TUN,2003,,,,,,,0,
Tunisia,TUN,2004,,,,,,,0,
Tunisia,TUN,2005,,,,,,,0,
Tunisia,TUN,2006,,,,,,,0,
Tunisia,TUN,2007,,,,,,,0,
Tunisia,TUN,2008,,,,,,,0,
Tunisia,TUN,2009,,,,,,,0,
Tunisia,TUN,2010,,,,,,,0,
Tunisia,TUN,2011,,,,,,,0,
Tunisia,TUN,2012,,,,,,,0,
Tunisia,TUN,2013,,,,,,,0,
Tunisia,TUN,2014,,,,,,,0,
Tunisia,TUN,2015,,,,,,,0,
Tunisia,TUN,2016,,,,,,,0,
Tunisia,TUN,2017,,,,,,,0,
Tunisia,TUN,2018,,,,,,,0,
Tunisia,TUN,2019,,,,,,,0,
Tunisia,TUN,2020,,,,,,,0,
Tunisia,TUN,2021,,,,,,,0,
Tunisia,TUN,2022,,,,,,,0,
Tunisia,TUN,2023,,,,,,,0,
Tunisia,TUN,2024,,,,,,,0,
Turkey,TUR,1965,41.988743,0,42.6821,2.179,0,0,0,0.1
Turkey,TUR,1966,50.11611,0,47.49692,2.3381,0,0,0,0.122
Turkey,TUR,1967,58.8478,0,42.100597,2.3818,0,0,0,0.173
Turkey,TUR,1968,70.703316,0,45.76405,3.1748,0,0,0,0.179
Turkey,TUR,1969,78.65872,0,48.6134,3.4449,0,0,0,0.178
Turkey,TUR,1970,83.33808,0,53.846897,3.0328,0,0,0,0.166
Turkey,TUR,1971,98.7893,0,55.3588,2.6102,0,0,0,0.162
Turkey,TUR,1972,111.98644,0,59.40604,3.2042,0,0,0,0.175
Turkey,TUR,1973,136.55547,0,60.72023,2.6034,0,0,0,0.197
Turkey,TUR,1974,132.87135,0,66.22122,3.3558,0,0,0,0.207
Turkey,TUR,1975,146.75865,0,68.76819,5.9036,0,0,0,0.22
Turkey,TUR,1976,165.77588,0,72.14089,8.3748,0,0,0,0.161
Turkey,TUR,1977,187.71225,0,74.32733,8.5723,0,0,0,0.218
Turkey,TUR,1978,201.57695,0,75.40892,9.3348,0,0,0,0.137
Turkey,TUR,1979,179.0935,0,77.28135,10.2889,0,0,0,0.145
Turkey,TUR,1980,182.70168,0,81.80542,11.3482,0,0,0,0.136
Turkey,TUR,1981,180.02922,0,83.5034,12.6161,0,0,0,0.11
Turkey,TUR,1982,192.67787,0.3399125,93.77269,14.1667,0,0,0,0
Turkey,TUR,1983,202.6174,0.373425,103.18136,11.3427,0,0,0,0
Turkey,TUR,1984,201.63646,0.36385,115.93947,13.4263,0,0,0,0.0221
Turkey,TUR,1985,211.20892,0.46917498,138.78079,12.0449,0,0,0,0.006
Turkey,TUR,1986,228.74448,4.00235,152.72516,11.8726,0,0,0,0.0436
Turkey,TUR,1987,258.14014,4.99815,161.23831,18.6178,0,0,0,0.0579
Turkey,TUR,1988,274.34244,11.35595,155.88852,28.9496,0,0,0,0.0684
Turkey,TUR,1989,258.52664,30.189974,175.67114,17.9396,0,0,0,0.0626
